,Business day,Connection point EAN,Connection point Name,Market Party Name,PTE (15min),PTE Start time,Prognosis [MW] (DA),Prognosis [MW] (ID),Realised [MW]
5608,8/10/2020,999999999999999000,CONN D2,MP D,41,10:00,-81.9,-80.9,-50.66136667
5609,8/10/2020,999999999999999000,CONN D2,MP D,42,10:15,-64.9,-64.9,-50.159
5610,8/10/2020,999999999999999000,CONN D2,MP D,43,10:30,-62.9,-61.9,-42.159
5611,8/10/2020,999999999999999000,CONN D2,MP D,44,10:45,-64.9,-65.9,-51.159
5612,8/10/2020,999999999999999000,CONN D2,MP D,45,11:00,-78.1,-78.1,-68.6579
5613,8/10/2020,999999999999999000,CONN D2,MP D,46,11:15,-81.1,-82.1,-58.6557
5614,8/10/2020,999999999999999000,CONN D2,MP D,47,11:30,-79.1,-79.1,-76.6639
5615,8/10/2020,999999999999999000,CONN D2,MP D,48,11:45,-77.1,-76.1,-59.6661
5616,8/10/2020,999999999999999000,CONN D2,MP D,49,12:00,-62.5,-63.5,-40.1628
5617,8/10/2020,999999999999999000,CONN D2,MP D,50,12:15,-68.5,-69.5,-64.6639
5618,8/10/2020,999999999999999000,CONN D2,MP D,51,12:30,-63.5,-64.5,-75.6639
5619,8/10/2020,999999999999999000,CONN D2,MP D,52,12:45,-65.5,-66.5,-44.1628
5620,8/10/2020,999999999999999000,CONN D2,MP D,53,13:00,-75.2,-75.2,-41.1606
5621,8/10/2020,999999999999999000,CONN D2,MP D,54,13:15,-65.2,-64.2,-57.6655
5622,8/10/2020,999999999999999000,CONN D2,MP D,55,13:30,-78.2,-79.2,-68.32416667
5623,8/10/2020,999999999999999000,CONN D2,MP D,56,13:45,-79.2,-78.2,-67.6595
5624,8/10/2020,999999999999999000,CONN D2,MP D,57,14:00,-68.7,-68.7,-67.3245
5625,8/10/2020,999999999999999000,CONN D2,MP D,58,14:15,-64.7,-65.7,-47.1692
5626,8/10/2020,999999999999999000,CONN D2,MP D,59,14:30,-66.7,-66.7,-57.6716
5627,8/10/2020,999999999999999000,CONN D2,MP D,60,14:45,-61.7,-62.7,-70.6633
5628,8/10/2020,999999999999999000,CONN D2,MP D,61,15:00,-64.5,-65.5,-61.6677
5629,8/10/2020,999999999999999000,CONN D2,MP D,62,15:15,-81.5,-82.5,-78.6677
5630,8/10/2020,999999999999999000,CONN D2,MP D,63,15:30,-66.5,-67.5,-64.1666
5631,8/10/2020,999999999999999000,CONN D2,MP D,64,15:45,-78.5,-78.5,-68.4994
5632,8/10/2020,999999999999999000,CONN D2,MP D,65,16:00,-81.5,-81.5,-40.65823333
5633,8/10/2020,999999999999999000,CONN D2,MP D,66,16:15,-70.5,-70.5,-68.3333
5634,8/10/2020,999999999999999000,CONN D2,MP D,67,16:30,-63.5,-64.5,-75.6765
5635,8/10/2020,999999999999999000,CONN D2,MP D,68,16:45,-61.5,-62.5,-60.67176667
5636,8/10/2020,999999999999999000,CONN D2,MP D,69,17:00,-79.8,-79.8,-45.6765
5637,8/10/2020,999999999999999000,CONN D2,MP D,70,17:15,-69.8,-70.8,-73.67176667
5638,8/10/2020,999999999999999000,CONN D2,MP D,71,17:30,-64.8,-63.8,-80.1694
5639,8/10/2020,999999999999999000,CONN D2,MP D,72,17:45,-77.8,-76.8,-54.67176667
5640,8/10/2020,999999999999999000,CONN D2,MP D,73,18:00,-73,-72,-56.1694
5641,8/10/2020,999999999999999000,CONN D2,MP D,74,18:15,-68,-69,-75.1694
5642,8/10/2020,999999999999999000,CONN D2,MP D,75,18:30,-66,-65,-46.6765
5643,8/10/2020,999999999999999000,CONN D2,MP D,76,18:45,-73,-72,-48.1798
5644,8/10/2020,999999999999999000,CONN D2,MP D,77,19:00,-72.2,-71.2,-85.1798
5645,8/10/2020,999999999999999000,CONN D2,MP D,78,19:15,-72.2,-72.2,-53.1798
5646,8/10/2020,999999999999999000,CONN D2,MP D,79,19:30,-59.2,-58.2,-66.1776
5647,8/10/2020,999999999999999000,CONN D2,MP D,80,19:45,-62.2,-63.2,-82.1798
5648,8/10/2020,999999999999999000,CONN D2,MP D,81,20:00,-67.6,-68.6,-75.1798
5649,8/10/2020,999999999999999000,CONN D2,MP D,82,20:15,-69.6,-68.6,-71.1798
5650,8/10/2020,999999999999999000,CONN D2,MP D,83,20:30,-77.6,-78.6,-79.1798
5651,8/10/2020,999999999999999000,CONN D2,MP D,84,20:45,-58.6,-59.6,-52.1798
5652,8/10/2020,999999999999999000,CONN D2,MP D,85,21:00,-71.8,-72.8,-79.1798
5653,8/10/2020,999999999999999000,CONN D2,MP D,86,21:15,-59.8,-59.8,-84.1798
5654,8/10/2020,999999999999999000,CONN D2,MP D,87,21:30,-74.8,-74.8,-61.1798
5655,8/10/2020,999999999999999000,CONN D2,MP D,88,21:45,-71.8,-72.8,-71.1798
5656,8/10/2020,999999999999999000,CONN D2,MP D,89,22:00,-74.5,-74.5,-48.1798
5657,8/10/2020,999999999999999000,CONN D2,MP D,90,22:15,-68.5,-67.5,-46.1798
5658,8/10/2020,999999999999999000,CONN D2,MP D,91,22:30,-57.5,-57.5,-65.6765
5659,8/10/2020,999999999999999000,CONN D2,MP D,92,22:45,-61.5,-61.5,-75.6765
5660,8/10/2020,999999999999999000,CONN D2,MP D,93,23:00,-54.7,-53.7,-58.6765
5661,8/10/2020,999999999999999000,CONN D2,MP D,94,23:15,-54.7,-55.7,-71.17413333
5662,8/10/2020,999999999999999000,CONN D2,MP D,95,23:30,-60.7,-59.7,-76.66703333
5663,8/10/2020,999999999999999000,CONN D2,MP D,96,23:45,-65.7,-65.7,-46.1694
5664,8/10/2020,999999999999999000,CONN E1,MP E,1,0:00,17.2,18.2,14.344
5665,8/10/2020,999999999999999000,CONN E1,MP E,2,0:15,12.2,12.2,-6.336
5666,8/10/2020,999999999999999000,CONN E1,MP E,3,0:30,29.2,28.2,17.944
5667,8/10/2020,999999999999999000,CONN E1,MP E,4,0:45,16.2,16.2,10.868
5668,8/10/2020,999999999999999000,CONN E1,MP E,5,1:00,25.8,26.8,0.932
5669,8/10/2020,999999999999999000,CONN E1,MP E,6,1:15,23.8,22.8,0.332
5670,8/10/2020,999999999999999000,CONN E1,MP E,7,1:30,11.8,11.8,1.044
5671,8/10/2020,999999999999999000,CONN E1,MP E,8,1:45,23.8,22.8,4.612
5672,8/10/2020,999999999999999000,CONN E1,MP E,9,2:00,19.1,20.1,15.948
5673,8/10/2020,999999999999999000,CONN E1,MP E,10,2:15,21.1,20.1,13.656
5674,8/10/2020,999999999999999000,CONN E1,MP E,11,2:30,8.1,8.1,16.756
5675,8/10/2020,999999999999999000,CONN E1,MP E,12,2:45,15.1,16.1,17.66
5676,8/10/2020,999999999999999000,CONN E1,MP E,13,3:00,16.4,15.4,3.212
5677,8/10/2020,999999999999999000,CONN E1,MP E,14,3:15,23.4,24.4,-8.412
5678,8/10/2020,999999999999999000,CONN E1,MP E,15,3:30,11.4,10.4,-8.892
5679,8/10/2020,999999999999999000,CONN E1,MP E,16,3:45,23.4,24.4,0.672
5680,8/10/2020,999999999999999000,CONN E1,MP E,17,4:00,14.6,13.6,-10.112
5681,8/10/2020,999999999999999000,CONN E1,MP E,18,4:15,14.6,15.6,7.416
5682,8/10/2020,999999999999999000,CONN E1,MP E,19,4:30,18.6,17.6,-13.04
5683,8/10/2020,999999999999999000,CONN E1,MP E,20,4:45,18.6,18.6,13.66
5684,8/10/2020,999999999999999000,CONN E1,MP E,21,5:00,15.3,16.3,6.228
5685,8/10/2020,999999999999999000,CONN E1,MP E,22,5:15,22.3,21.3,22.876
5686,8/10/2020,999999999999999000,CONN E1,MP E,23,5:30,11.3,11.3,-1.66
5687,8/10/2020,999999999999999000,CONN E1,MP E,24,5:45,16.3,17.3,19.912
5688,8/10/2020,999999999999999000,CONN E1,MP E,25,6:00,3.2,3.2,23.564
5689,8/10/2020,999999999999999000,CONN E1,MP E,26,6:15,23.2,24.2,10.948
5690,8/10/2020,999999999999999000,CONN E1,MP E,27,6:30,6.2,7.2,9.716
5691,8/10/2020,999999999999999000,CONN E1,MP E,28,6:45,9.2,9.2,21.4
5692,8/10/2020,999999999999999000,CONN E1,MP E,29,7:00,16.6,17.6,-7.884
5693,8/10/2020,999999999999999000,CONN E1,MP E,30,7:15,11.6,12.6,8.956
5694,8/10/2020,999999999999999000,CONN E1,MP E,31,7:30,22.6,23.6,-11.82
5695,8/10/2020,999999999999999000,CONN E1,MP E,32,7:45,5.6,5.6,0.468
5696,8/10/2020,999999999999999000,CONN E1,MP E,33,8:00,7.8,8.8,-15.46
5697,8/10/2020,999999999999999000,CONN E1,MP E,34,8:15,9.8,8.8,-2.368
5698,8/10/2020,999999999999999000,CONN E1,MP E,35,8:30,9.8,8.8,20.82
5699,8/10/2020,999999999999999000,CONN E1,MP E,36,8:45,15.8,16.8,22.284
5700,8/10/2020,999999999999999000,CONN E1,MP E,37,9:00,14.2,13.2,10.66
5701,8/10/2020,999999999999999000,CONN E1,MP E,38,9:15,7.2,7.2,10.824
5702,8/10/2020,999999999999999000,CONN E1,MP E,39,9:30,10.2,10.2,20.216
5703,8/10/2020,999999999999999000,CONN E1,MP E,40,9:45,20.2,21.2,-15.34
5704,8/10/2020,999999999999999000,CONN E1,MP E,41,10:00,9.6,8.6,-13.916
5705,8/10/2020,999999999999999000,CONN E1,MP E,42,10:15,21.6,21.6,17.104
5706,8/10/2020,999999999999999000,CONN E1,MP E,43,10:30,22.6,23.6,-14.584
5707,8/10/2020,999999999999999000,CONN E1,MP E,44,10:45,21.6,20.6,-3.824
5708,8/10/2020,999999999999999000,CONN E1,MP E,45,11:00,21.3,22.3,-4.564
5709,8/10/2020,999999999999999000,CONN E1,MP E,46,11:15,10.3,9.3,13.328
5710,8/10/2020,999999999999999000,CONN E1,MP E,47,11:30,6.3,7.3,-11.996
5711,8/10/2020,999999999999999000,CONN E1,MP E,48,11:45,15.3,16.3,22.316
5712,8/10/2020,999999999999999000,CONN E1,MP E,49,12:00,19.3,20.3,9.424
5713,8/10/2020,999999999999999000,CONN E1,MP E,50,12:15,5.3,5.3,-14.192
5714,8/10/2020,999999999999999000,CONN E1,MP E,51,12:30,13.3,13.3,-13.472
5715,8/10/2020,999999999999999000,CONN E1,MP E,52,12:45,14.3,15.3,0.972
5716,8/10/2020,999999999999999000,CONN E1,MP E,53,13:00,19.4,19.4,16.7
5717,8/10/2020,999999999999999000,CONN E1,MP E,54,13:15,9.4,10.4,-7.44
5718,8/10/2020,999999999999999000,CONN E1,MP E,55,13:30,23.4,23.4,-12.912
5719,8/10/2020,999999999999999000,CONN E1,MP E,56,13:45,7.4,6.4,-4.86
5720,8/10/2020,999999999999999000,CONN E1,MP E,57,14:00,10.1,11.1,-9.716
5721,8/10/2020,999999999999999000,CONN E1,MP E,58,14:15,19.1,19.1,3.572
5722,8/10/2020,999999999999999000,CONN E1,MP E,59,14:30,20.1,19.1,-9.112
5723,8/10/2020,999999999999999000,CONN E1,MP E,60,14:45,7.1,7.1,-12.832
5724,8/10/2020,999999999999999000,CONN E1,MP E,61,15:00,14,15,24.7
5725,8/10/2020,999999999999999000,CONN E1,MP E,62,15:15,19,18,5.16
5726,8/10/2020,999999999999999000,CONN E1,MP E,63,15:30,22,23,21.32
5727,8/10/2020,999999999999999000,CONN E1,MP E,64,15:45,3,4,-3.172
5728,8/10/2020,999999999999999000,CONN E1,MP E,65,16:00,14.9,14.9,-5.488
5729,8/10/2020,999999999999999000,CONN E1,MP E,66,16:15,9.9,9.9,18.28
5730,8/10/2020,999999999999999000,CONN E1,MP E,67,16:30,13.9,14.9,-12.532
5731,8/10/2020,999999999999999000,CONN E1,MP E,68,16:45,12.9,13.9,-18.2
5732,8/10/2020,999999999999999000,CONN E1,MP E,69,17:00,20,19,6.156
5733,8/10/2020,999999999999999000,CONN E1,MP E,70,17:15,12,13,-13.332
5734,8/10/2020,999999999999999000,CONN E1,MP E,71,17:30,7,8,-12.744
5735,8/10/2020,999999999999999000,CONN E1,MP E,72,17:45,14,13,-5.468
5736,8/10/2020,999999999999999000,CONN E1,MP E,73,18:00,20.8,20.8,17.704
5737,8/10/2020,999999999999999000,CONN E1,MP E,74,18:15,27.8,28.8,8.008
5738,8/10/2020,999999999999999000,CONN E1,MP E,75,18:30,24.8,24.8,-12.352
5739,8/10/2020,999999999999999000,CONN E1,MP E,76,18:45,20.8,21.8,-6.82
5740,8/10/2020,999999999999999000,CONN E1,MP E,77,19:00,14.1,13.1,-7.908
5741,8/10/2020,999999999999999000,CONN E1,MP E,78,19:15,26.1,26.1,7.28
5742,8/10/2020,999999999999999000,CONN E1,MP E,79,19:30,26.1,25.1,28.228
5743,8/10/2020,999999999999999000,CONN E1,MP E,80,19:45,27.1,28.1,25.484
5744,8/10/2020,999999999999999000,CONN E1,MP E,81,20:00,21.1,22.1,-6.08
5745,8/10/2020,999999999999999000,CONN E1,MP E,82,20:15,32.1,32.1,12.176
5746,8/10/2020,999999999999999000,CONN E1,MP E,83,20:30,25.1,24.1,25.984
5747,8/10/2020,999999999999999000,CONN E1,MP E,84,20:45,32.1,32.1,-3.592
5748,8/10/2020,999999999999999000,CONN E1,MP E,85,21:00,31,32,-1.72
5749,8/10/2020,999999999999999000,CONN E1,MP E,86,21:15,21,21,4.008
5750,8/10/2020,999999999999999000,CONN E1,MP E,87,21:30,27,28,27.708
5751,8/10/2020,999999999999999000,CONN E1,MP E,88,21:45,17,17,27.264
5752,8/10/2020,999999999999999000,CONN E1,MP E,89,22:00,20,20,0.24
5753,8/10/2020,999999999999999000,CONN E1,MP E,90,22:15,33,32,14.188
5754,8/10/2020,999999999999999000,CONN E1,MP E,91,22:30,29,29,-7.14
5755,8/10/2020,999999999999999000,CONN E1,MP E,92,22:45,34,33,-3.952
5756,8/10/2020,999999999999999000,CONN E1,MP E,93,23:00,14.5,13.5,12.92
5757,8/10/2020,999999999999999000,CONN E1,MP E,94,23:15,32.5,31.5,21.52
5758,8/10/2020,999999999999999000,CONN E1,MP E,95,23:30,22.5,21.5,6.62
5759,8/10/2020,999999999999999000,CONN E1,MP E,96,23:45,19.5,19.5,2.632
5760,8/10/2020,999999999999999000,CONN E2,MP E,1,0:00,-48,-47,-29.90336667
5761,8/10/2020,999999999999999000,CONN E2,MP E,2,0:15,-49,-49,-45.08656667
5762,8/10/2020,999999999999999000,CONN E2,MP E,3,0:30,-42,-41,-54.83203333
5763,8/10/2020,999999999999999000,CONN E2,MP E,4,0:45,-48,-47,-41.52263333
5764,8/10/2020,999999999999999000,CONN E2,MP E,5,1:00,-47,-46,-35.18973333
5765,8/10/2020,999999999999999000,CONN E2,MP E,6,1:15,-40,-40,-44.24123333
5766,8/10/2020,999999999999999000,CONN E2,MP E,7,1:30,-44,-44,-43.55686667
5767,8/10/2020,999999999999999000,CONN E2,MP E,8,1:45,-39,-38,-24.1722
5768,8/10/2020,999999999999999000,CONN E2,MP E,9,2:00,-44,-43,-25.0509
5769,8/10/2020,999999999999999000,CONN E2,MP E,10,2:15,-35,-36,-36.22233333
5770,8/10/2020,999999999999999000,CONN E2,MP E,11,2:30,-35,-35,-42.63403333
5771,8/10/2020,999999999999999000,CONN E2,MP E,12,2:45,-47,-47,-29.8688
5772,8/10/2020,999999999999999000,CONN E2,MP E,13,3:00,-36,-36,-51.93096667
5773,8/10/2020,999999999999999000,CONN E2,MP E,14,3:15,-44,-45,-50.26653333
5774,8/10/2020,999999999999999000,CONN E2,MP E,15,3:30,-36,-35,-40.71076667
5775,8/10/2020,999999999999999000,CONN E2,MP E,16,3:45,-40,-39,-43.9985
5776,8/10/2020,999999999999999000,CONN E2,MP E,17,4:00,-49,-50,-24.88773333
5777,8/10/2020,999999999999999000,CONN E2,MP E,18,4:15,-51,-52,-44.7972
5778,8/10/2020,999999999999999000,CONN E2,MP E,19,4:30,-38,-37,-20.15023333
5779,8/10/2020,999999999999999000,CONN E2,MP E,20,4:45,-34,-35,-32.18183333
5780,8/10/2020,999999999999999000,CONN E2,MP E,21,5:00,-47,-47,-19.61983333
5781,8/10/2020,999999999999999000,CONN E2,MP E,22,5:15,-45,-44,-42.4303
5782,8/10/2020,999999999999999000,CONN E2,MP E,23,5:30,-40,-40,-42.97986667
5783,8/10/2020,999999999999999000,CONN E2,MP E,24,5:45,-49,-50,-35.2602
5784,8/10/2020,999999999999999000,CONN E2,MP E,25,6:00,-49,-50,-30.81933333
5785,8/10/2020,999999999999999000,CONN E2,MP E,26,6:15,-51,-52,-44.6177
5786,8/10/2020,999999999999999000,CONN E2,MP E,27,6:30,-52,-53,-50.3862
5787,8/10/2020,999999999999999000,CONN E2,MP E,28,6:45,-48,-49,-18.17006667
5788,8/10/2020,999999999999999000,CONN E2,MP E,29,7:00,-46,-46,-25.27893333
5789,8/10/2020,999999999999999000,CONN E2,MP E,30,7:15,-51,-50,-34.82063333
5790,8/10/2020,999999999999999000,CONN E2,MP E,31,7:30,-33,-33,-15.613
5791,8/10/2020,999999999999999000,CONN E2,MP E,32,7:45,-36,-35,-47.04356667
5792,8/10/2020,999999999999999000,CONN E2,MP E,33,8:00,-31.2,-30.2,-51.2677
5793,8/10/2020,999999999999999000,CONN E2,MP E,34,8:15,-33.2,-33.2,-45.05866667
5794,8/10/2020,999999999999999000,CONN E2,MP E,35,8:30,-35.2,-35.2,-11.1848
5795,8/10/2020,999999999999999000,CONN E2,MP E,36,8:45,-48.2,-47.2,-41.0019
5796,8/10/2020,999999999999999000,CONN E2,MP E,37,9:00,-41.7,-40.7,-18.6271
5797,8/10/2020,999999999999999000,CONN E2,MP E,38,9:15,-36.7,-36.7,-16.11016667
5798,8/10/2020,999999999999999000,CONN E2,MP E,39,9:30,-44.7,-44.7,-36.38286667
5799,8/10/2020,999999999999999000,CONN E2,MP E,40,9:45,-39.7,-38.7,-42.82783333
5800,8/10/2020,999999999999999000,CONN E2,MP E,41,10:00,-20.8,-21.8,-13.27723333
5801,8/10/2020,999999999999999000,CONN E2,MP E,42,10:15,-24.8,-24.8,-21.07906667
5802,8/10/2020,999999999999999000,CONN E2,MP E,43,10:30,-20.8,-20.8,-42.59073333
5803,8/10/2020,999999999999999000,CONN E2,MP E,44,10:45,-25.8,-24.8,-14.78216667
5804,8/10/2020,999999999999999000,CONN E2,MP E,45,11:00,-23.4,-23.4,-4.65203333
5805,8/10/2020,999999999999999000,CONN E2,MP E,46,11:15,-18.4,-19.4,-26.5868
5806,8/10/2020,999999999999999000,CONN E2,MP E,47,11:30,-18.4,-19.4,-24.27483333
5807,8/10/2020,999999999999999000,CONN E2,MP E,48,11:45,-21.4,-22.4,-7.2423
5808,8/10/2020,999999999999999000,CONN E2,MP E,49,12:00,-18.5,-18.5,-14.04386667
5809,8/10/2020,999999999999999000,CONN E2,MP E,50,12:15,-28.5,-27.5,-1.01873333
5810,8/10/2020,999999999999999000,CONN E2,MP E,51,12:30,-26.5,-27.5,-13.61403333
5811,8/10/2020,999999999999999000,CONN E2,MP E,52,12:45,-18.5,-18.5,-21.87056667
5812,8/10/2020,999999999999999000,CONN E2,MP E,53,13:00,-16.1,-17.1,-36.79736667
5813,8/10/2020,999999999999999000,CONN E2,MP E,54,13:15,-19.1,-18.1,-19.2247
5814,8/10/2020,999999999999999000,CONN E2,MP E,55,13:30,-29.1,-28.1,-41.6599
5815,8/10/2020,999999999999999000,CONN E2,MP E,56,13:45,-31.1,-31.1,-35.806
5816,8/10/2020,999999999999999000,CONN E2,MP E,57,14:00,-18.1,-18.1,-27.70823333
5817,8/10/2020,999999999999999000,CONN E2,MP E,58,14:15,-25.1,-25.1,-25.964
5818,8/10/2020,999999999999999000,CONN E2,MP E,59,14:30,-24.1,-25.1,-32.86483333
5819,8/10/2020,999999999999999000,CONN E2,MP E,60,14:45,-33.1,-32.1,-37.9929
5820,8/10/2020,999999999999999000,CONN E2,MP E,61,15:00,-34.3,-34.3,-30.16753333
5821,8/10/2020,999999999999999000,CONN E2,MP E,62,15:15,-16.3,-16.3,-22.22156667
5822,8/10/2020,999999999999999000,CONN E2,MP E,63,15:30,-26.3,-27.3,-23.62796667
5823,8/10/2020,999999999999999000,CONN E2,MP E,64,15:45,-14.3,-14.3,-11.17713333
5824,8/10/2020,999999999999999000,CONN E2,MP E,65,16:00,-19.5,-19.5,-22.09166667
5825,8/10/2020,999999999999999000,CONN E2,MP E,66,16:15,-34.5,-33.5,-10.35056667
5826,8/10/2020,999999999999999000,CONN E2,MP E,67,16:30,-24.5,-23.5,-36.80456667
5827,8/10/2020,999999999999999000,CONN E2,MP E,68,16:45,-31.5,-30.5,-36.58436667
5828,8/10/2020,999999999999999000,CONN E2,MP E,69,17:00,-34.7,-35.7,-14.4198
5829,8/10/2020,999999999999999000,CONN E2,MP E,70,17:15,-22.7,-21.7,-27.7327
5830,8/10/2020,999999999999999000,CONN E2,MP E,71,17:30,-32.7,-33.7,-15.45873333
5831,8/10/2020,999999999999999000,CONN E2,MP E,72,17:45,-28.7,-27.7,-43.32093333
5832,8/10/2020,999999999999999000,CONN E2,MP E,73,18:00,-38,-39,-15.64353333
5833,8/10/2020,999999999999999000,CONN E2,MP E,74,18:15,-24,-24,-25.27806667
5834,8/10/2020,999999999999999000,CONN E2,MP E,75,18:30,-37,-36,-16.68406667
5835,8/10/2020,999999999999999000,CONN E2,MP E,76,18:45,-44,-43,-25.8841
5836,8/10/2020,999999999999999000,CONN E2,MP E,77,19:00,-31,-30,-31.18603333
5837,8/10/2020,999999999999999000,CONN E2,MP E,78,19:15,-44,-43,-16.32556667
5838,8/10/2020,999999999999999000,CONN E2,MP E,79,19:30,-35,-35,-32.0627
5839,8/10/2020,999999999999999000,CONN E2,MP E,80,19:45,-32,-31,-52.93113333
5840,8/10/2020,999999999999999000,CONN E2,MP E,81,20:00,-37.4,-38.4,-21.1089
5841,8/10/2020,999999999999999000,CONN E2,MP E,82,20:15,-34.4,-34.4,-36.74066667
5842,8/10/2020,999999999999999000,CONN E2,MP E,83,20:30,-42.4,-42.4,-51.11923333
5843,8/10/2020,999999999999999000,CONN E2,MP E,84,20:45,-38.4,-39.4,-37.4857
5844,8/10/2020,999999999999999000,CONN E2,MP E,85,21:00,-38.7,-38.7,-41.0513
5845,8/10/2020,999999999999999000,CONN E2,MP E,86,21:15,-35.7,-36.7,-32.63513333
5846,8/10/2020,999999999999999000,CONN E2,MP E,87,21:30,-37.7,-37.7,-20.12346667
5847,8/10/2020,999999999999999000,CONN E2,MP E,88,21:45,-31.7,-31.7,-34.62673333
5848,8/10/2020,999999999999999000,CONN E2,MP E,89,22:00,-50,-51,-36.376
5849,8/10/2020,999999999999999000,CONN E2,MP E,90,22:15,-37,-36,-19.49426667
5850,8/10/2020,999999999999999000,CONN E2,MP E,91,22:30,-41,-42,-41.3127
5851,8/10/2020,999999999999999000,CONN E2,MP E,92,22:45,-32,-32,-45.11846667
5852,8/10/2020,999999999999999000,CONN E2,MP E,93,23:00,-36,-36,-18.7051
5853,8/10/2020,999999999999999000,CONN E2,MP E,94,23:15,-47,-46,-39.89773333
5854,8/10/2020,999999999999999000,CONN E2,MP E,95,23:30,-36,-37,-19.7139
5855,8/10/2020,999999999999999000,CONN E2,MP E,96,23:45,-32,-31,-20.90876667
5856,8/10/2020,999999999999999000,CONN F1,MP F,1,0:00,390,389,354.095
5857,8/10/2020,999999999999999000,CONN F1,MP F,2,0:15,389,389,354.095
5858,8/10/2020,999999999999999000,CONN F1,MP F,3,0:30,388,387,370.095
5859,8/10/2020,999999999999999000,CONN F1,MP F,4,0:45,390,389,362.095
5860,8/10/2020,999999999999999000,CONN F1,MP F,5,1:00,393,393,389.508
5861,8/10/2020,999999999999999000,CONN F1,MP F,6,1:15,390,389,383.508
5862,8/10/2020,999999999999999000,CONN F1,MP F,7,1:30,396,397,389.508
5863,8/10/2020,999999999999999000,CONN F1,MP F,8,1:45,389,390,376.508
5864,8/10/2020,999999999999999000,CONN F1,MP F,9,2:00,395,394,374.325
5865,8/10/2020,999999999999999000,CONN F1,MP F,10,2:15,388,387,378.325
5866,8/10/2020,999999999999999000,CONN F1,MP F,11,2:30,392,391,377.325
5867,8/10/2020,999999999999999000,CONN F1,MP F,12,2:45,390,389,386.325
5868,8/10/2020,999999999999999000,CONN F1,MP F,13,3:00,399,400,401.686
5869,8/10/2020,999999999999999000,CONN F1,MP F,14,3:15,387,386,399.686
5870,8/10/2020,999999999999999000,CONN F1,MP F,15,3:30,402,403,397.686
5871,8/10/2020,999999999999999000,CONN F1,MP F,16,3:45,392,392,406.686
5872,8/10/2020,999999999999999000,CONN F1,MP F,17,4:00,394,395,408.126
5873,8/10/2020,999999999999999000,CONN F1,MP F,18,4:15,390,389,368.126
5874,8/10/2020,999999999999999000,CONN F1,MP F,19,4:30,387,386,379.126
5875,8/10/2020,999999999999999000,CONN F1,MP F,20,4:45,386,387,396.126
5876,8/10/2020,999999999999999000,CONN F1,MP F,21,5:00,401,402,389.179
5877,8/10/2020,999999999999999000,CONN F1,MP F,22,5:15,407,406,384.179
5878,8/10/2020,999999999999999000,CONN F1,MP F,23,5:30,394,395,376.179
5879,8/10/2020,999999999999999000,CONN F1,MP F,24,5:45,395,394,372.179
5880,8/10/2020,999999999999999000,CONN F1,MP F,25,6:00,398,399,396.066
5881,8/10/2020,999999999999999000,CONN F1,MP F,26,6:15,394,395,385.066
5882,8/10/2020,999999999999999000,CONN F1,MP F,27,6:30,393,393,377.066
5883,8/10/2020,999999999999999000,CONN F1,MP F,28,6:45,392,392,364.066
5884,8/10/2020,999999999999999000,CONN F1,MP F,29,7:00,404,404,369.744
5885,8/10/2020,999999999999999000,CONN F1,MP F,30,7:15,400,400,384.744
5886,8/10/2020,999999999999999000,CONN F1,MP F,31,7:30,398,397,373.744
5887,8/10/2020,999999999999999000,CONN F1,MP F,32,7:45,387,388,384.744
5888,8/10/2020,999999999999999000,CONN F1,MP F,33,8:00,401,400,383.399
5889,8/10/2020,999999999999999000,CONN F1,MP F,34,8:15,382,381,394.399
5890,8/10/2020,999999999999999000,CONN F1,MP F,35,8:30,385,386,401.399
5891,8/10/2020,999999999999999000,CONN F1,MP F,36,8:45,392,392,393.399
5892,8/10/2020,999999999999999000,CONN F1,MP F,37,9:00,394,393,371.463
5893,8/10/2020,999999999999999000,CONN F1,MP F,38,9:15,393,394,376.463
5894,8/10/2020,999999999999999000,CONN F1,MP F,39,9:30,388,389,386.463
5895,8/10/2020,999999999999999000,CONN F1,MP F,40,9:45,391,392,363.463
5896,8/10/2020,999999999999999000,CONN F1,MP F,41,10:00,386,385,363.816
5897,8/10/2020,999999999999999000,CONN F1,MP F,42,10:15,384,384,366.816
5898,8/10/2020,999999999999999000,CONN F1,MP F,43,10:30,388,388,386.816
5899,8/10/2020,999999999999999000,CONN F1,MP F,44,10:45,388,389,368.816
5900,8/10/2020,999999999999999000,CONN F1,MP F,45,11:00,388,388,363.842
5901,8/10/2020,999999999999999000,CONN F1,MP F,46,11:15,380,379,379.842
5902,8/10/2020,999999999999999000,CONN F1,MP F,47,11:30,391,391,401.842
5903,8/10/2020,999999999999999000,CONN F1,MP F,48,11:45,385,386,401.842
5904,8/10/2020,999999999999999000,CONN F1,MP F,49,12:00,372,373,399.706
5905,8/10/2020,999999999999999000,CONN F1,MP F,50,12:15,383,382,373.706
5906,8/10/2020,999999999999999000,CONN F1,MP F,51,12:30,387,387,379.706
5907,8/10/2020,999999999999999000,CONN F1,MP F,52,12:45,377,378,383.706
